"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"13.09.2019","12.155,52","12.256,96","12.312,39","12.136,44","-","-0,82%"
"12.09.2019","12.256,25","12.237,75","12.355,59","12.188,79","-","0,15%"
"11.09.2019","12.237,60","12.207,65","12.340,90","12.207,65","-","0,25%"
"10.09.2019","12.207,49","12.326,97","12.374,17","12.128,44","-","-0,97%"
"09.09.2019","12.327,26","12.313,01","12.531,66","12.290,88","-","0,12%"
"06.09.2019","12.313,01","12.032,46","12.313,01","12.032,46","-","2,34%"
"05.09.2019","12.031,67","11.794,98","12.200,57","11.794,57","-","2,01%"
"04.09.2019","11.794,53","11.646,82","11.798,99","11.646,82","-","1,27%"
"03.09.2019","11.646,67","11.832,01","11.944,61","11.614,40","-","-1,57%"
"02.09.2019","11.832,01","11.993,92","12.026,67","11.825,07","-","-1,36%"
"30.08.2019","11.994,70","11.850,61","12.030,46","11.850,61","-","1,22%"
"29.08.2019","11.850,56","11.669,47","11.906,25","11.649,49","-","1,56%"
"28.08.2019","11.668,40","11.599,35","11.724,21","11.471,80","-","0,60%"
"27.08.2019","11.598,29","11.460,09","11.679,57","11.401,77","-","1,21%"
"26.08.2019","11.459,95","11.640,81","11.731,20","11.369,39","-","-1,51%"
"23.08.2019","11.635,71","11.920,04","11.924,93","11.559,06","-","-2,39%"
"22.08.2019","11.920,67","12.056,17","12.123,95","11.920,35","-","-1,12%"
"21.08.2019","12.056,18","11.861,45","12.093,92","11.861,45","-","1,66%"
"20.08.2019","11.859,66","11.893,59","11.940,10","11.675,27","-","-0,28%"
"19.08.2019","11.893,44","11.953,88","12.111,37","11.838,74","-","-0,49%"
"16.08.2019","11.951,65","11.881,54","12.037,65","11.877,87","-","0,72%"
"15.08.2019","11.866,20","11.941,84","12.023,71","11.760,09","-","-0,61%"
"14.08.2019","11.938,56","12.245,53","12.245,53","11.892,10","-","-2,51%"
"13.08.2019","12.246,33","12.020,64","12.304,79","11.989,96","-","1,88%"
"12.08.2019","12.020,40","12.368,74","12.368,74","11.983,70","-","-2,83%"
"09.08.2019","12.369,90","12.397,91","12.432,08","12.259,04","-","-0,22%"
"08.08.2019","12.397,14","12.221,41","12.444,13","12.220,97","-","1,48%"
"07.08.2019","12.216,34","11.961,57","12.216,34","11.819,25","-","2,13%"
"06.08.2019","11.961,50","11.646,03","11.966,94","11.646,03","-","2,71%"
"05.08.2019","11.645,73","11.892,77","11.892,77","11.585,68","-","-2,08%"
"02.08.2019","11.893,01","11.891,69","11.981,07","11.784,35","-","0,02%"
"01.08.2019","11.890,45","11.854,86","12.148,09","11.854,86","-","0,30%"
"31.07.2019","11.854,86","12.092,17","12.108,07","11.793,44","-","-1,96%"
"30.07.2019","12.091,46","12.223,47","12.225,02","12.000,78","-","-1,08%"
"29.07.2019","12.223,65","12.173,95","12.258,29","12.132,57","-","0,42%"
"26.07.2019","12.172,77","12.147,80","12.239,29","12.086,43","-","0,21%"
"25.07.2019","12.146,86","12.526,14","12.543,89","12.126,39","-","-3,03%"
"24.07.2019","12.526,14","12.349,70","12.526,14","12.349,70","-","1,43%"
"23.07.2019","12.349,70","12.367,55","12.433,48","12.305,05","-","-0,14%"
"22.07.2019","12.367,32","12.205,31","12.413,54","12.205,29","-","1,33%"
"19.07.2019","12.205,26","12.429,67","12.431,37","12.202,98","-","-1,80%"
"18.07.2019","12.429,57","12.265,51","12.440,64","12.265,51","-","1,34%"
"17.07.2019","12.265,46","12.256,46","12.364,19","12.243,80","-","0,09%"
"16.07.2019","12.254,11","12.183,99","12.266,51","12.181,15","-","0,58%"
"15.07.2019","12.183,75","12.242,08","12.318,19","12.130,83","-","-0,36%"
"12.07.2019","12.228,08","12.476,88","12.545,06","12.228,08","-","-1,99%"
"11.07.2019","12.476,88","12.618,07","12.626,99","12.408,27","-","-1,11%"
"10.07.2019","12.617,31","12.530,95","12.796,73","12.530,95","-","0,70%"
"08.07.2019","12.529,73","12.541,60","12.554,62","12.476,07","-","-0,09%"
"05.07.2019","12.541,60","12.412,88","12.543,74","12.309,71","-","1,04%"
"04.07.2019","12.412,73","12.168,43","12.463,52","12.168,43","-","2,01%"
"03.07.2019","12.168,43","11.970,97","12.183,28","11.919,12","-","1,65%"
"02.07.2019","11.970,93","12.048,82","12.110,49","11.912,25","-","-0,65%"
"01.07.2019","12.048,82","12.005,60","12.156,95","12.002,44","-","0,36%"
"28.06.2019","12.005,39","12.014,00","12.104,39","12.001,25","-","-0,07%"
"27.06.2019","12.013,71","11.996,62","12.054,78","11.813,24","-","0,14%"
"26.06.2019","11.996,62","11.847,28","12.030,28","11.847,28","-","1,26%"
"25.06.2019","11.846,84","12.057,82","12.058,79","11.810,37","-","-1,75%"
"24.06.2019","12.058,10","12.032,95","12.152,08","11.980,07","-","0,22%"
"21.06.2019","12.031,62","11.730,05","12.031,62","11.730,05","-","2,57%"
"19.06.2019","11.730,05","11.639,45","11.746,33","11.531,04","-","0,78%"
"18.06.2019","11.639,52","11.319,49","11.639,52","11.319,49","-","2,83%"
"17.06.2019","11.319,15","11.332,85","11.405,84","11.284,89","-","-0,12%"
"14.06.2019","11.332,90","11.497,21","11.497,80","11.256,22","-","-1,43%"
"13.06.2019","11.497,50","11.612,32","11.635,68","11.453,92","-","-0,97%"
"12.06.2019","11.610,66","11.692,65","11.747,40","11.554,10","-","-0,70%"
"11.06.2019","11.692,66","11.602,64","11.707,75","11.586,62","-","0,78%"
"10.06.2019","11.601,60","11.709,88","11.709,88","11.467,44","-","-0,92%"
"07.06.2019","11.709,47","11.678,99","11.798,91","11.667,83","-","0,26%"
"06.06.2019","11.678,99","11.461,42","11.693,13","11.461,42","-","1,90%"
"05.06.2019","11.461,40","11.664,75","11.690,95","11.415,76","-","-1,74%"
"04.06.2019","11.664,45","11.640,98","11.719,36","11.588,90","-","0,21%"
"03.06.2019","11.640,45","11.629,72","11.718,08","11.562,57","-","0,10%"
"31.05.2019","11.628,26","11.648,16","11.753,46","11.580,98","-","-0,17%"
"30.05.2019","11.648,16","11.479,25","11.659,55","11.455,40","-","1,47%"
"29.05.2019","11.479,25","11.348,74","11.518,84","11.305,13","-","1,15%"
"28.05.2019","11.348,83","11.090,80","11.363,08","11.090,80","-","2,33%"
"27.05.2019","11.090,80","10.997,79","11.178,47","10.996,93","-","0,99%"
"24.05.2019","10.981,82","11.063,54","11.135,99","10.939,82","-","-0,58%"
"23.05.2019","11.045,76","11.041,02","11.093,40","10.924,71","-","0,03%"
"22.05.2019","11.042,75","11.098,83","11.170,14","10.966,54","-","-0,51%"
"21.05.2019","11.098,83","10.682,48","11.115,06","10.682,48","-","3,90%"
"20.05.2019","10.682,45","10.374,09","10.703,53","10.367,88","-","2,95%"
"17.05.2019","10.376,52","10.402,84","10.567,73","10.280,80","-","-0,25%"
"16.05.2019","10.402,39","10.573,56","10.574,97","10.337,58","-","-1,62%"
"15.05.2019","10.573,83","10.645,42","10.645,42","10.405,47","-","-0,68%"
"14.05.2019","10.645,74","10.647,91","10.740,33","10.602,32","-","-0,02%"
"13.05.2019","10.647,57","10.899,84","10.899,84","10.624,50","-","-2,31%"
"10.05.2019","10.899,86","10.989,94","11.007,75","10.800,28","-","-0,82%"
"09.05.2019","10.989,94","11.064,47","11.065,26","10.883,65","-","-0,68%"
"08.05.2019","11.065,74","10.898,11","11.170,13","10.898,11","-","1,54%"
"07.05.2019","10.897,68","10.948,80","10.949,03","10.690,33","-","-0,47%"
"06.05.2019","10.948,64","11.129,32","11.129,32","10.944,76","-","-1,66%"
"03.05.2019","11.133,73","11.139,27","11.182,20","11.132,77","-","-0,05%"
"02.05.2019","11.139,27","11.138,51","11.182,66","11.076,98","-","-0,03%"
"30.04.2019","11.142,39","11.115,46","11.185,13","11.047,89","-","0,28%"
"29.04.2019","11.111,76","11.159,70","11.257,55","11.054,89","-","-0,39%"
"26.04.2019","11.154,86","11.202,72","11.213,85","11.095,12","-","-0,43%"
"25.04.2019","11.202,72","11.017,12","11.202,72","10.843,41","-","1,68%"
"24.04.2019","11.017,17","11.046,95","11.053,08","10.886,22","-","-0,27%"
"23.04.2019","11.046,90","10.825,60","11.083,01","10.825,60","-","2,10%"
"22.04.2019","10.820,02","10.817,85","10.874,78","10.689,90","-","0,02%"
"18.04.2019","10.817,64","10.677,35","10.900,52","10.641,60","-","1,34%"
"17.04.2019","10.674,99","10.804,01","10.890,08","10.542,98","-","-1,19%"
"16.04.2019","10.804,01","10.733,58","10.900,19","10.694,42","-","0,66%"
"15.04.2019","10.733,58","10.724,03","10.836,33","10.649,99","-","0,09%"
"12.04.2019","10.723,80","10.864,97","10.964,33","10.663,36","-","-1,31%"
"11.04.2019","10.865,83","11.034,18","11.042,06","10.792,96","-","-1,53%"
"10.04.2019","11.034,18","11.054,79","11.119,03","10.980,56","-","-0,19%"
"09.04.2019","11.054,65","11.192,92","11.192,92","10.949,17","-","-1,25%"
"08.04.2019","11.194,84","11.194,17","11.218,85","11.105,49","-","0,01%"
"05.04.2019","11.193,95","11.051,93","11.228,70","11.015,48","-","1,30%"
"04.04.2019","11.050,45","10.850,36","11.091,95","10.828,23","-","1,84%"
"03.04.2019","10.850,36","10.975,93","11.110,34","10.801,42","-","-1,14%"
"02.04.2019","10.975,88","11.065,56","11.125,49","10.919,37","-","-0,77%"
"01.04.2019","11.060,88","11.004,60","11.169,77","11.004,60","-","0,51%"
"29.03.2019","11.004,44","10.896,10","11.026,23","10.888,47","-","1,04%"
"28.03.2019","10.891,01","10.513,01","10.954,85","10.467,22","-","3,59%"
"27.03.2019","10.513,31","10.965,71","10.965,71","10.513,31","-","-4,12%"
"26.03.2019","10.965,57","10.838,02","11.003,57","10.813,15","-","1,18%"
"25.03.2019","10.837,78","10.812,32","10.951,27","10.724,23","-","0,24%"
"22.03.2019","10.812,32","11.165,93","11.165,93","10.738,35","-","-3,18%"
"21.03.2019","11.167,42","11.383,12","11.389,57","11.013,21","-","-1,89%"
"20.03.2019","11.382,42","11.622,71","11.649,21","11.379,66","-","-2,07%"
"19.03.2019","11.623,60","11.760,64","11.768,19","11.623,60","-","-1,17%"
"18.03.2019","11.760,73","11.704,24","11.789,20","11.698,96","-","0,48%"
"15.03.2019","11.704,49","11.629,48","11.719,43","11.626,01","-","0,64%"
"14.03.2019","11.629,63","11.730,59","11.735,91","11.518,76","-","-0,85%"
"13.03.2019","11.729,70","11.624,79","11.782,29","11.528,89","-","0,90%"
"12.03.2019","11.624,79","11.613,56","11.624,79","11.493,04","-","0,10%"
"11.03.2019","11.612,77","11.244,67","11.612,77","11.244,63","-","3,31%"
"08.03.2019","11.240,35","11.040,90","11.250,55","10.930,02","-","1,81%"
"07.03.2019","11.040,93","11.014,31","11.083,82","10.960,45","-","0,24%"
"06.03.2019","11.014,33","11.124,63","11.209,00","10.992,91","-","-0,96%"
"01.03.2019","11.121,63","11.229,68","11.299,18","11.111,10","-","-0,96%"
"28.02.2019","11.229,68","11.480,66","11.508,31","11.229,68","-","-2,18%"
"27.02.2019","11.480,41","11.614,18","11.615,85","11.460,44","-","-1,15%"
"26.02.2019","11.613,83","11.535,76","11.627,52","11.532,61","-","0,69%"
"25.02.2019","11.534,75","11.622,64","11.693,18","11.517,05","-","-0,76%"
"22.02.2019","11.622,64","11.539,93","11.641,94","11.539,93","-","0,72%"
"21.02.2019","11.539,88","11.447,88","11.553,49","11.391,75","-","0,82%"
"20.02.2019","11.446,41","11.604,33","11.729,81","11.445,84","-","-1,36%"
"19.02.2019","11.603,89","11.436,26","11.701,35","11.436,26","-","1,47%"
"18.02.2019","11.435,41","11.601,54","11.601,58","11.403,03","-","-1,43%"
"15.02.2019","11.601,54","11.679,60","11.701,69","11.515,08","-","-0,66%"
"14.02.2019","11.679,10","11.309,86","11.679,10","11.201,50","-","3,27%"
"13.02.2019","11.308,94","11.498,81","11.551,56","11.282,57","-","-1,65%"
"12.02.2019","11.498,32","11.232,32","11.565,21","11.232,32","-","2,38%"
"11.02.2019","11.231,40","11.371,06","11.393,86","11.145,47","-","-1,23%"
"08.02.2019","11.370,86","11.185,89","11.438,07","11.142,32","-","1,60%"
"07.02.2019","11.192,25","11.181,96","11.351,75","11.033,54","-","0,09%"
"06.02.2019","11.181,70","11.674,70","11.674,70","11.181,70","-","-4,22%"
"05.02.2019","11.674,70","11.757,37","11.757,37","11.529,95","-","-0,70%"
"04.02.2019","11.757,37","11.554,32","11.760,17","11.410,03","-","1,76%"
"01.02.2019","11.554,32","11.522,26","11.592,67","11.426,06","-","0,28%"
"31.01.2019","11.521,56","11.292,98","11.647,44","11.292,98","-","2,02%"
"30.01.2019","11.292,93","11.228,58","11.316,92","11.111,95","-","0,57%"
"29.01.2019","11.228,86","11.285,98","11.379,12","11.228,86","-","-0,51%"
"28.01.2019","11.285,93","11.179,44","11.342,67","11.062,46","-","0,95%"
"24.01.2019","11.179,97","11.086,09","11.179,97","11.060,54","-","0,85%"
"23.01.2019","11.086,09","10.895,72","11.092,57","10.890,07","-","1,78%"
"22.01.2019","10.892,44","10.954,75","10.999,75","10.843,86","-","-0,57%"
"21.01.2019","10.954,62","11.017,28","11.017,78","10.860,92","-","-0,57%"
"18.01.2019","11.017,28","10.921,31","11.062,58","10.916,90","-","0,88%"
"17.01.2019","10.921,31","10.871,35","10.945,67","10.788,13","-","0,46%"
"16.01.2019","10.871,35","10.847,92","10.875,80","10.779,56","-","0,23%"
"15.01.2019","10.846,77","10.936,21","10.938,41","10.748,49","-","-0,82%"
"14.01.2019","10.936,21","10.789,71","10.938,65","10.763,76","-","1,36%"
"11.01.2019","10.789,78","10.794,91","10.806,27","10.713,84","-","-0,05%"
"10.01.2019","10.794,91","10.740,86","10.857,96","10.684,60","-","0,45%"
"09.01.2019","10.746,32","10.649,49","10.748,78","10.649,08","-","0,92%"
"08.01.2019","10.648,66","10.611,79","10.667,06","10.444,01","-","0,35%"
"07.01.2019","10.611,79","10.595,91","10.712,08","10.540,33","-","0,17%"
"04.01.2019","10.594,19","10.708,01","10.784,71","10.539,94","-","-1,06%"
"03.01.2019","10.708,01","10.564,67","10.708,01","10.481,98","-","1,36%"
"02.01.2019","10.564,18","10.126,79","10.620,45","10.117,43","-","4,32%"
"28.12.2018","10.126,83","9.860,98","10.154,11","9.859,90","-","2,72%"
"27.12.2018","9.858,56","9.714,23","9.859,92","9.701,40","-","1,48%"
"26.12.2018","9.714,91","9.827,64","9.827,64","9.592,60","-","-1,15%"
"21.12.2018","9.827,94","9.832,42","9.934,52","9.790,72","-","-0,03%"
"20.12.2018","9.830,91","9.830,75","9.974,04","9.782,65","-","0,00%"
"19.12.2018","9.830,51","9.929,09","10.074,78","9.830,51","-","-0,97%"
"18.12.2018","9.926,66","9.827,64","9.978,56","9.827,64","-","1,01%"
"17.12.2018","9.827,37","10.015,25","10.031,97","9.809,18","-","-1,88%"
"14.12.2018","10.015,25","10.059,65","10.076,89","9.955,93","-","-0,44%"
"13.12.2018","10.059,65","9.927,33","10.059,65","9.885,25","-","1,34%"
"12.12.2018","9.926,69","9.844,36","10.017,68","9.844,36","-","0,84%"
"11.12.2018","9.844,36","9.788,53","9.935,54","9.735,20","-","0,58%"
"10.12.2018","9.787,95","10.046,33","10.082,29","9.787,95","-","-2,57%"
"07.12.2018","10.046,35","10.120,98","10.257,35","10.021,64","-","-0,74%"
"06.12.2018","10.120,98","9.959,83","10.120,98","9.813,83","-","1,37%"
"05.12.2018","9.984,60","9.941,71","10.007,79","9.913,10","-","0,43%"
"04.12.2018","9.941,68","10.007,57","10.099,08","9.826,60","-","-0,66%"
"03.12.2018","10.007,53","10.087,27","10.217,75","9.961,12","-","-0,78%"
"30.11.2018","10.086,09","10.193,32","10.241,05","10.086,09","-","-1,05%"
"29.11.2018","10.193,56","10.138,12","10.226,70","10.052,34","-","0,55%"
"28.11.2018","10.138,29","9.937,10","10.140,31","9.836,61","-","2,02%"
"27.11.2018","9.937,30","9.597,30","9.950,54","9.597,30","-","3,54%"
"26.11.2018","9.597,27","9.742,59","9.876,86","9.523,71","-","-1,40%"
"23.11.2018","9.733,95","9.724,64","9.783,33","9.686,45","-","0,10%"
"22.11.2018","9.724,56","9.703,54","9.761,28","9.689,35","-","0,22%"
"21.11.2018","9.703,54","9.744,80","9.744,80","9.607,59","-","-0,43%"
"19.11.2018","9.745,90","9.799,68","9.800,12","9.671,39","-","-0,65%"
"16.11.2018","9.809,56","9.474,94","9.809,56","9.474,94","-","3,54%"
"14.11.2018","9.474,46","9.401,39","9.501,84","9.328,80","-","0,69%"
"13.11.2018","9.409,72","9.488,88","9.561,70","9.343,94","-","-0,82%"
"12.11.2018","9.487,20","9.455,28","9.515,82","9.387,29","-","0,35%"
"09.11.2018","9.454,21","9.336,95","9.482,30","9.252,62","-","1,26%"
"08.11.2018","9.336,95","9.541,47","9.635,66","9.333,99","-","-2,14%"
"07.11.2018","9.541,49","9.676,41","9.760,30","9.498,11","-","-1,39%"
"06.11.2018","9.675,95","9.763,92","9.764,11","9.603,29","-","-0,90%"
"05.11.2018","9.764,03","9.656,14","9.778,51","9.626,30","-","1,11%"
"01.11.2018","9.656,38","9.431,77","9.676,73","9.431,77","-","2,40%"
"31.10.2018","9.430,17","9.475,24","9.591,43","9.302,33","-","-0,48%"
"30.10.2018","9.475,21","9.148,79","9.505,89","9.103,42","-","3,59%"
"29.10.2018","9.146,50","9.267,53","9.617,57","9.021,26","-","-1,29%"
"26.10.2018","9.266,27","9.052,03","9.266,27","8.999,60","-","2,35%"
"25.10.2018","9.053,89","8.925,60","9.159,77","8.925,60","-","1,56%"
"24.10.2018","8.914,43","9.125,88","9.139,92","8.898,67","-","-2,31%"
"23.10.2018","9.125,40","9.092,14","9.147,23","8.941,25","-","0,35%"
"22.10.2018","9.093,23","8.968,94","9.131,74","8.968,94","-","1,39%"
"19.10.2018","8.968,94","8.966,72","9.078,81","8.924,62","-","0,03%"
"18.10.2018","8.966,37","9.200,91","9.200,91","8.966,08","-","-2,56%"
"17.10.2018","9.201,98","9.191,44","9.235,24","9.068,69","-","0,10%"
"16.10.2018","9.192,89","8.878,27","9.192,89","8.878,27","-","3,71%"
"15.10.2018","8.864,35","8.795,56","8.951,92","8.795,56","-","0,78%"
"11.10.2018","8.795,44","8.881,39","8.973,39","8.749,56","-","-0,97%"
"10.10.2018","8.881,37","9.128,72","9.128,73","8.880,66","-","-2,71%"
"09.10.2018","9.128,88","9.143,94","9.213,27","9.029,30","-","-0,16%"
"08.10.2018","9.143,58","8.674,00","9.393,47","8.674,00","-","5,43%"
"05.10.2018","8.672,35","8.725,61","8.862,67","8.607,39","-","-0,55%"
"04.10.2018","8.720,58","8.687,55","8.740,90","8.559,36","-","0,37%"
"03.10.2018","8.688,22","8.382,14","8.940,78","8.382,14","-","3,65%"
"02.10.2018","8.381,90","7.962,11","8.414,40","7.962,11","-","5,29%"
"01.10.2018","7.960,53","8.093,97","8.114,65","7.927,01","-","-1,61%"
"28.09.2018","8.090,78","8.172,57","8.172,57","8.010,30","-","-1,01%"
"27.09.2018","8.173,02","7.988,84","8.180,78","7.988,84","-","2,31%"
"26.09.2018","7.988,50","7.935,49","8.091,96","7.935,49","-","0,69%"
"25.09.2018","7.933,88","7.930,90","7.957,15","7.790,35","-","0,02%"
"24.09.2018","7.932,57","8.099,08","8.099,63","7.885,78","-","-2,05%"
"21.09.2018","8.098,84","7.951,70","8.150,21","7.951,49","-","1,86%"
"20.09.2018","7.950,83","7.983,26","8.082,06","7.932,19","-","-0,37%"
"19.09.2018","7.980,04","7.983,30","8.077,72","7.887,56","-","-0,06%"
"18.09.2018","7.984,74","7.912,20","8.032,78","7.906,71","-","0,91%"
"17.09.2018","7.912,54","7.736,64","7.924,25","7.707,25","-","2,29%"
"14.09.2018","7.735,03","7.645,65","7.766,03","7.600,15","-","1,17%"
"13.09.2018","7.645,66","7.669,21","7.698,70","7.608,66","-","-0,31%"
"12.09.2018","7.669,12","7.653,16","7.744,43","7.639,41","-","0,28%"
"11.09.2018","7.647,79","7.905,19","7.905,19","7.606,98","-","-3,31%"
"10.09.2018","7.909,20","7.894,26","8.001,43","7.853,44","-","0,20%"
"06.09.2018","7.893,50","7.747,38","7.918,82","7.686,20","-","1,88%"
"05.09.2018","7.747,71","7.660,65","7.777,90","7.606,82","-","1,13%"
"04.09.2018","7.661,12","7.782,65","7.793,06","7.634,72","-","-1,57%"
"03.09.2018","7.783,63","7.883,52","7.883,52","7.753,49","-","-1,28%"
"31.08.2018","7.884,38","7.812,87","7.947,73","7.781,98","-","0,92%"
"30.08.2018","7.812,81","8.087,39","8.087,39","7.812,81","-","-3,40%"
"29.08.2018","8.087,44","7.947,81","8.117,29","7.947,81","-","1,76%"
"28.08.2018","7.947,36","7.992,80","8.010,33","7.890,35","-","-0,57%"
"27.08.2018","7.992,74","7.772,64","8.016,67","7.772,64","-","2,83%"
"24.08.2018","7.772,64","7.728,73","7.866,91","7.708,32","-","0,57%"
"23.08.2018","7.728,62","7.983,49","8.021,91","7.706,86","-","-3,19%"
"22.08.2018","7.983,47","7.828,24","7.988,70","7.737,83","-","1,98%"
"21.08.2018","7.828,33","7.986,16","7.986,16","7.782,34","-","-1,98%"
"20.08.2018","7.986,16","7.993,74","8.026,75","7.923,17","-","-0,11%"
"17.08.2018","7.995,25","8.182,07","8.182,07","7.994,11","-","-2,28%"
"16.08.2018","8.182,21","8.182,69","8.251,30","8.115,28","-","0,03%"
"15.08.2018","8.179,61","8.230,98","8.240,84","8.099,41","-","-0,64%"
"14.08.2018","8.232,50","8.050,43","8.238,58","8.050,43","-","2,26%"
"13.08.2018","8.050,28","7.977,11","8.090,93","7.890,61","-","0,91%"
"10.08.2018","7.977,67","8.286,42","8.286,63","7.931,92","-","-3,73%"
"09.08.2018","8.286,84","8.307,95","8.406,66","8.216,87","-","-0,25%"
"08.08.2018","8.307,95","8.442,12","8.532,48","8.276,87","-","-1,59%"
"07.08.2018","8.442,12","8.566,01","8.621,06","8.354,35","-","-1,43%"
